-1.835658550262451172e-01,-4.477981925010681152e-01
-4.563090503215789795e-01,5.270781740546226501e-02
1.617628335952758789e-01,-1.199783325195312500e+00
1.590821593999862671e-01,5.269544720649719238e-01
-2.911522090435028076e-01,-4.127487242221832275e-01
-3.865171968936920166e-01,2.282080948352813721e-01
1.772177368402481079e-01,-7.261999696493148804e-02
-2.066288888454437256e-01,-1.439265757799148560e-01
-1.827110201120376587e-01,-3.448738753795623779e-01
-1.574382185935974121e-01,-8.814293742179870605e-01
-2.052504718303680420e-01,-4.409602880477905273e-01
-4.419873952865600586e-01,4.328882992267608643e-01
-4.600694030523300171e-02,2.445087283849716187e-01
1.245085671544075012e-01,4.303639233112335205e-01
-1.127137094736099243e-01,-4.270526170730590820e-01
-1.059734355658292770e-02,-3.907251358032226562e-01
-4.932951033115386963e-01,-5.389645695686340332e-01
-1.980213075876235962e-01,6.407929062843322754e-01
-2.894837558269500732e-01,2.336581945419311523e-01
-1.304420679807662964e-01,-7.536284625530242920e-02
-4.268938601016998291e-01,-1.095952317118644714e-01
-1.483214348554611206e-01,-4.893056750297546387e-01
-3.552690148353576660e-01,-2.591728605329990387e-02
-1.572599858045578003e-01,7.363387942314147949e-01
1.032168492674827576e-01,1.081397980451583862e-01
-2.469110339879989624e-01,-1.031015992164611816e+00
-2.512991726398468018e-01,1.262352317571640015e-01
-3.508122861385345459e-01,3.750194981694221497e-02
4.882883653044700623e-02,-1.391013897955417633e-02
-6.900826841592788696e-02,2.431921102106571198e-02
4.206716269254684448e-02,-9.279549866914749146e-02
-2.912629842758178711e-01,-7.884855270385742188e-01
1.268151104450225830e-01,3.842837214469909668e-01
-3.685457259416580200e-02,-2.954414784908294678e-01
-4.920108616352081299e-02,-6.981962919235229492e-02
-5.204380154609680176e-01,1.783936023712158203e-01
1.035548094660043716e-02,-5.664239525794982910e-01
-6.652626395225524902e-02,-2.961866557598114014e-01
6.887068599462509155e-02,1.655029058456420898e+00
1.121779996901750565e-02,7.799188792705535889e-02
-2.029167264699935913e-01,-4.307538270950317383e-01
-1.226493269205093384e-01,-1.512598842382431030e-01
-4.869747161865234375e-01,1.121417135000228882e-01
-2.263493090867996216e-01,1.562115550041198730e-01
-1.237623766064643860e-01,8.511517941951751709e-02
-1.830282807350158691e-01,-1.290167719125747681e-01
-1.338223665952682495e-01,-9.113099426031112671e-02
-3.723092675209045410e-01,-7.183244228363037109e-01
-8.406121283769607544e-02,-9.752617478370666504e-01
9.461831301450729370e-02,1.006693243980407715e+00
-2.875701189041137695e-01,-3.113127052783966064e-01
-3.711560368537902832e-01,-8.940327912569046021e-02
-2.403054237365722656e-01,-8.335197716951370239e-02
-3.464598059654235840e-01,1.723308302462100983e-02
-1.960835792124271393e-02,-7.322010993957519531e-01
-1.117727383971214294e-01,-1.281068474054336548e-01
-2.200922966003417969e-01,2.254452407360076904e-01
-1.130267307162284851e-01,-5.499254167079925537e-02
-2.157204747200012207e-01,1.996901035308837891e-01
-4.929995047859847546e-04,-1.214021667838096619e-01
-2.908647358417510986e-01,-1.879061460494995117e-01
-6.872562766075134277e-01,1.021737456321716309e-01
-1.065765619277954102e-01,3.459078967571258545e-01
1.697199344635009766e-01,5.085933208465576172e-01
