-3.000359237194061279e-01,1.020050942897796631e-01
-3.755731880664825439e-01,-5.843958258628845215e-02
-1.272264569997787476e-01,3.000751137733459473e-01
-8.218894898891448975e-02,2.219007313251495361e-01
-2.078872025012969971e-01,-1.755325794219970703e-01
-2.507322095334529877e-02,-9.209712594747543335e-02
-1.468213181942701340e-02,-4.238747656345367432e-01
1.152810975909233093e-01,-3.231623172760009766e-01
6.463252939283847809e-03,2.042027562856674194e-01
2.169907093048095703e-01,-7.987716794013977051e-02
3.316889703273773193e-02,4.360021352767944336e-01
-3.614145144820213318e-02,-2.658662497997283936e-01
2.052444070577621460e-01,-4.207849502563476562e-01
-3.546918034553527832e-01,-1.537683755159378052e-01
-1.669997870922088623e-01,2.999069988727569580e-01
-1.512487977743148804e-02,2.321051359176635742e-01
2.311007231473922729e-01,-2.781658060848712921e-02
-2.494986504316329956e-01,-8.124962449073791504e-02
3.975924849510192871e-01,-1.253999024629592896e-01
5.783224478363990784e-02,-7.141906768083572388e-02
-6.152289360761642456e-02,2.069803625345230103e-01
1.286180168390274048e-01,-2.668045461177825928e-01
-1.763868480920791626e-01,1.252341717481613159e-01
-1.987062841653823853e-01,6.948873400688171387e-02
-4.392363876104354858e-02,1.385044958442449570e-02
-2.012538462877273560e-01,-8.633724600076675415e-02
-2.210904285311698914e-02,-3.647882044315338135e-01
-3.417494893074035645e-01,-1.342019289731979370e-01
3.436032831668853760e-01,6.541423499584197998e-02
1.115582361817359924e-01,-2.756887674331665039e-01
2.894408702850341797e-01,4.235077798366546631e-01
8.225172013044357300e-02,-4.622155129909515381e-01
2.099665105342864990e-01,-1.336403638124465942e-01
-1.325054317712783813e-01,-2.251952290534973145e-01
3.689900934696197510e-01,1.311343759298324585e-01
-3.267047554254531860e-02,1.192003488540649414e-01
-3.941555619239807129e-01,-2.236492931842803955e-01
1.767110377550125122e-01,-3.242178261280059814e-01
-4.612085521221160889e-01,2.144731879234313965e-01
-2.060446143150329590e-01,8.003573864698410034e-02
-5.701820179820060730e-02,-7.519987225532531738e-02
3.023359179496765137e-01,-3.107429482042789459e-02
2.635031342506408691e-01,1.482659578323364258e-01
-6.470151990652084351e-02,-4.761676490306854248e-01
-3.941256180405616760e-02,-3.407232463359832764e-01
-2.988011837005615234e-01,-1.091349218040704727e-02
-1.378799825906753540e-01,-2.238954156637191772e-01
4.567094445228576660e-01,-1.479874849319458008e-01
-1.928536593914031982e-01,2.047119140625000000e-01
-3.610475957393646240e-01,2.865464091300964355e-01
-7.761998474597930908e-02,4.043925404548645020e-01
-1.341597363352775574e-02,2.191699147224426270e-01
-6.310801953077316284e-02,1.137537956237792969e-01
-2.644849419593811035e-01,3.805870655924081802e-03
1.916982978582382202e-01,1.844893768429756165e-02
2.324849814176559448e-01,-3.739163046702742577e-03
-2.074437439441680908e-01,-2.601633071899414062e-01
2.454531788825988770e-01,5.759625509381294250e-02
-2.834366559982299805e-01,2.539249062538146973e-01
1.574478484690189362e-02,-9.544473141431808472e-02
1.139751449227333069e-01,1.965314596891403198e-01
4.414658248424530029e-02,-3.503725398331880569e-03
2.015164494514465332e-01,-2.435943633317947388e-01
6.936383992433547974e-02,-3.489600867033004761e-02
